#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
23127,2023-01-14 03:00:05.42,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23156,2023-01-14 09:20:15.21,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23136,2023-01-14 23:58:06.36,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23134,2023-01-14 23:58:33.23,40.808498,14.1295,2.88,D,1.33,0.3,flegrei,earthquake,Bollettino
23155,2023-01-14 23:59:10.38,40.810299,14.135,3.56,D,-0.27,0.3,flegrei,earthquake,Bollettino
23135,2023-01-15 00:00:27.82,40.807201,14.129,2.85,D,0.09,0.3,flegrei,earthquake,Bollettino
23154,2023-01-15 01:21:58.49,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23153,2023-01-15 01:31:34.84,40.810799,14.1322,3.51,D,-0.27,0.3,flegrei,earthquake,Bollettino
23140,2023-01-15 05:32:37.83,40.826199,14.1418,1.14,D,0.36,0.3,flegrei,earthquake,Bollettino
23152,2023-01-15 05:33:04.15,,,,,,,flegrei,earthquake,Bollettino
23151,2023-01-15 05:33:22.95,40.825699,14.1417,1.12,D,-0.27,0.3,flegrei,earthquake,Bollettino
23150,2023-01-15 05:33:33.77,40.8265,14.1402,1.38,D,-0.27,0.3,flegrei,earthquake,Bollettino
23139,2023-01-15 05:37:30.01,40.824699,14.1408,1.01,D,0.58,0.3,flegrei,earthquake,Bollettino
23149,2023-01-15 05:41:49.74,40.825199,14.1415,0.93,D,-0.27,0.3,flegrei,earthquake,Bollettino
23148,2023-01-15 14:43:54.75,40.831501,14.1337,1.73,D,-0.08,0.3,flegrei,earthquake,Bollettino
23147,2023-01-15 14:49:46.12,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23141,2023-01-15 14:53:04.81,40.839001,14.131,2.33,D,0.94,0.3,flegrei,earthquake,Bollettino
23211,2023-01-16 10:43:30.68,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23143,2023-01-16 11:09:20.11,40.829498,14.1447,1.1,D,0.23,0.3,flegrei,earthquake,Bollettino
23144,2023-01-16 11:10:31.01,40.829201,14.144,1.08,D,0.09,0.3,flegrei,earthquake,Bollettino
23210,2023-01-16 11:17:00.72,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23209,2023-01-16 11:29:42.81,,,,,,,flegrei,earthquake,Bollettino
23208,2023-01-16 11:29:53.15,40.8293,14.1475,1.38,D,0.09,0.3,flegrei,earthquake,Bollettino
23207,2023-01-16 13:25:50.32,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23145,2023-01-16 13:28:29.04,40.831299,14.144,1.23,D,0.09,0.3,flegrei,earthquake,Bollettino
23206,2023-01-16 13:34:09.11,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23205,2023-01-16 14:02:49.04,40.830502,14.1423,0.93,D,-0.08,0.3,flegrei,earthquake,Bollettino
23146,2023-01-16 18:12:28.48,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23204,2023-01-17 07:54:39.99,,,,,,,flegrei,earthquake,Bollettino
23203,2023-01-18 15:03:58.67,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23202,2023-01-18 15:04:13.86,,,,,,,flegrei,earthquake,Bollettino
23187,2023-01-18 15:05:34.57,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23201,2023-01-18 15:05:57.19,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23189,2023-01-18 18:04:42.91,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23200,2023-01-19 00:36:40.16,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
